ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,WCPA Forms,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
605236,simple,0273,,Smije?na majica 60 i tako mlada,-1,0,visible,Smije?na majica,"?elite poklon koji ce biti hit veceri? Smije?na majica 60 i tako mlada je zabavan, moderan i ba? ono ?to trebate da zacinite svaku situaciju.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/60intorosnomlada.jpg,,,,,,,,,4,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
605430,simple,0274,,Smije?na majica 70 i tako mlada,-1,0,visible,Smije?na majica,Smije?na majica 70 i tako mlada nije samo proizvod ? to je recept za dobro raspolo?enje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/70intorosnomlada.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
605624,simple,0275,,Smije?na majica 80 i tako mlada,-1,0,visible,Smije?na majica,Izmamite osmijehe i odu?evljenje uz Smije?na majica 80 i tako mlada. Ovaj ?aljivi proizvod pravi je odabir za svakog tko cijeni dobru ?alu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/80intorosnomladaa.jpg,,,,,,,,,4,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
605818,simple,0276,,Smije?na majica 20 i sve ljep?a,-1,0,visible,Smije?na majica,"?elite razveseliti dragu osobu? Uz Smije?na majica 20 i sve ljep?a, smijeh i dobro raspolo?enje su zajamceni ? poklon koji ce se pamtiti!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/20invednolepsa.jpg,,,,,,,,,4,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
606012,simple,0277,,Smije?na majica 30 i sve ljep?a,-1,0,visible,Smije?na majica,Dosta vam je dosadnih poklona? Poklonite ne?to ?to se istice! Smije?na majica 30 i sve ljep?a je kreativan i ?aljiv odabir za ljude sa stilom i humorom.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/30invednolepsa.jpg,,,,,,,,,4,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
606206,simple,0278,,Smije?na majica 40 i sve ljep?a,-1,0,visible,Smije?na majica,Izmamite osmijehe i odu?evljenje uz Smije?na majica 40 i sve ljep?a. Ovaj ?aljivi proizvod pravi je odabir za svakog tko cijeni dobru ?alu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/40invednolepsa.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
606400,simple,0279,,Smije?na majica 50 i sve ljep?a,-1,0,visible,Smije?na majica,"?elite poklon koji ce biti hit veceri? Smije?na majica 50 i sve ljep?a je zabavan, moderan i ba? ono ?to trebate da zacinite svaku situaciju.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/50invednolepsa.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
606594,simple,0280,,Smije?na majica 60 i sve ljep?a,-1,0,visible,Smije?na majica,?elite biti zvijezda zabave? Uz Smije?na majica 60 i sve ljep?a cete sigurno pogoditi ukus svakog tko voli zabavne i kreativne poklone.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/60invednolepsa.jpg,,,,,,,,,4,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
606788,simple,0281,,Smije?na majica 60 i kao djevojka,-1,0,visible,Smije?na majica,Izmamite osmijehe i odu?evljenje uz Smije?na majica 60 i kao djevojka. Ovaj ?aljivi proizvod pravi je odabir za svakog tko cijeni dobru ?alu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/60inkotmladenka.jpg,,,,,,,,,4,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
606982,simple,0282,,Smije?na majica 50 i kao djevojka,-1,0,visible,Smije?na majica,Izmamite osmijehe i odu?evljenje uz Smije?na majica 50 i kao djevojka. Ovaj ?aljivi proizvod pravi je odabir za svakog tko cijeni dobru ?alu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/50inkotmladenka.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
607370,simple,0283,,Smije?na majica najbolja baka na svijetu,-1,0,visible,Smije?na majica,Dosta vam je dosadnih poklona? Poklonite ne?to ?to se istice! Smije?na majica najbolja baka na svijetu je kreativan i ?aljiv odabir za ljude sa stilom i humorom.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Darila za dan ?ena in materinski dan",,,https://top-majice.hr/wp-content/uploads/2012/04/najboljsababicanasvetu.jpg,,,,,,,,,10,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
607564,simple,0284,,Majica za Majcin dan ? najbolja mama na svijetu,-1,0,visible,Smije?na majica,"?elite razveseliti dragu osobu? Uz Majica za majcin dan ? najbolja mama na svijetu, smijeh i dobro raspolo?enje su zajamceni ? poklon koji ce se pamtiti!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Darila za dan ?ena in materinski dan",,,https://top-majice.hr/wp-content/uploads/2012/04/najmami_11.jpg,,,,,,,,,6,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
607758,simple,0285,,Smije?na majica najbolja sestra na svijetu,-1,0,visible,Smije?na majica,Smije?na majica najbolja sestra na svijetu nije samo proizvod ? to je recept za dobro raspolo?enje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Darila za dan ?ena in materinski dan",,,https://top-majice.hr/wp-content/uploads/2012/04/najboljsasestranasvetu.jpg,,,,,,,,,10,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
607952,simple,0286,,Smije?na majica najbolja svekrva na svijetu,-1,0,visible,Smije?na majica,Dosta vam je dosadnih poklona? Poklonite ne?to ?to se istice! Smije?na majica najbolja svekrva na svijetu je kreativan i ?aljiv odabir za ljude sa stilom i humorom.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Darila za dan ?ena in materinski dan",,,https://top-majice.hr/wp-content/uploads/2012/04/najboljsatascanasvetu.jpg,,,,,,,,,10,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
608146,simple,0287,,Smije?na majica najbolja teta na svijetu,-1,0,visible,Smije?na majica,?elite biti zvijezda zabave? Uz Smije?na majica najbolja teta na svijetu cete sigurno pogoditi ukus svakog tko voli zabavne i kreativne poklone.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Darila za dan ?ena in materinski dan",,,https://top-majice.hr/wp-content/uploads/2012/04/najboljsatetanasvetu.jpg,,,,,,,,,10,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
608340,simple,0288,,Smije?na majica pola stoljeca a jo? tako mlada,-1,0,visible,Smije?na majica,"?elite razveseliti dragu osobu? Uz Smije?na majica pola stoljeca a jo? tako mlada, smijeh i dobro raspolo?enje su zajamceni ? poklon koji ce se pamtiti!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/polstoletjapasetakomlada.jpg,,,,,,,,,4,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
608534,simple,0289,,Smije?na majica seksi abrahamka,-1,0,visible,Smije?na majica,Izmamite osmijehe i odu?evljenje uz Smije?na majica seksi abrahamka. Ovaj ?aljivi proizvod pravi je odabir za svakog tko cijeni dobru ?alu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/sexyabrahamka.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
608728,simple,0290,,Smije?na majica super mama,-1,0,visible,Smije?na majica,Dosta vam je dosadnih poklona? Poklonite ne?to ?to se istice! Smije?na majica super mama je kreativan i ?aljiv odabir za ljude sa stilom i humorom.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/supermama.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
609162,simple,0291,,Smije?na majica zadnja noc na slobodi,-1,0,visible,Smije?na majica,Smije?na majica zadnja noc na slobodi nije samo proizvod ? to je recept za dobro raspolo?enje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Majice za skupine, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2012/04/zadnja-noc-na-svobodi.png,,,,,,,,,10,,1252539,Vrsta in velikost majice,"Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
609404,simple,0292,,Smije?na majica sold,-1,0,visible,Smije?na majica,"Ako tra?ite nacin da razbijete monotoniju, Smije?na majica sold je ono ?to trebate. Savr?en spoj humora i originalnosti koji ce svakoga nasmijati do suza.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za skupine, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2013/03/sold-fantovscina.png,,,,,,,,,10,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
609838,simple,0293,,Smije?na majica last night out,-1,0,visible,Smije?na majica,Izmamite osmijehe i odu?evljenje uz Smije?na majica last night out. Ovaj ?aljivi proizvod pravi je odabir za svakog tko cijeni dobru ?alu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za skupine, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2012/04/Smesna-majica-last-night-out.png,,,,,,,,,10,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
610272,simple,0294,,Smije?na majica bic insajd!,-1,0,visible,Smije?na majica,Dosta vam je dosadnih poklona? Poklonite ne?to ?to se istice! Smije?na majica bic insajd! je kreativan i ?aljiv odabir za ljude sa stilom i humorom.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90",?enske majice,,,https://top-majice.hr/wp-content/uploads/2012/04/bicinsajd.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
610466,simple,0295,,"Smije?na majica danas nevjerna, sutra vjencana!",-1,0,visible,Smije?na majica,"Smije?na majica danas nevjerna, sutra vjencana! je idealan nacin da iska?ete svoju duhovitu stranu. Poklon za ljude koji vole smijeh, zabavu i originalnost!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za skupine",,,https://top-majice.hr/wp-content/uploads/2012/04/danesnezvestajutrizenevesta.jpg,,,,,,,,,10,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
610660,simple,0296,,Smije?na majica na momackoj jo? mo?e? stavit? ga unutra...,-1,0,visible,Smije?na majica,?elite biti zvijezda zabave? Uz Smije?na majica na momackoj jo? mo?e? stavit? ga unutra... cete sigurno pogoditi ukus svakog tko voli zabavne i kreativne poklone.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Majice za skupine, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2012/04/Na-fantovscini-ga-lahko-se-kamorkoli-noter-das.png,,,,,,,,,10,,1252539,Vrsta in velikost majice,"Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
610902,simple,0297,,Smije?na majica last night without ball and chain,-1,0,visible,Smije?na majica,"Smije?na majica last night without ball and chain je idealan nacin da iska?ete svoju duhovitu stranu. Poklon za ljude koji vole smijeh, zabavu i originalnost!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Majice za skupine, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2012/04/last-night-without-ball-and-chains.png,,,,,,,,,10,,1252539,Vrsta in velikost majice,"Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
611145,simple,0298,,Smije?na majica playboy IME djevojacka DATUM,-1,0,visible,Smije?na majica,Izmamite osmijehe i odu?evljenje uz Smije?na majica playboy ime djevojacka datum. Ovaj ?aljivi proizvod pravi je odabir za svakog tko cijeni dobru ?alu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za skupine",,,https://top-majice.hr/wp-content/uploads/2012/04/playboy_zeko2.png,,,,,,,,,6,,"125,253,912,525,281,0,0",Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
611339,simple,0299,,"Smije?na majica Dobre cure idu u raj, zloceste idu posvud!",-1,0,visible,Smije?na majica,"Smije?na majica dobre cure idu u raj, zloceste idu posvud! nije samo proizvod ? to je recept za dobro raspolo?enje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za skupine",,,https://top-majice.hr/wp-content/uploads/2012/04/pridnadekleta2.jpg,,,,,,,,,10,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
611533,simple,0300,,Smije?na majica sam djevica ? ovo je stara majica,-1,0,visible,Smije?na majica,?elite biti zvijezda zabave? Uz Smije?na majica sam djevica ? ovo je stara majica cete sigurno pogoditi ukus svakog tko voli zabavne i kreativne poklone.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za skupine",,,https://top-majice.hr/wp-content/uploads/2012/04/semdevicatojestaramajica.jpg,,,,,,,,,10,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
611727,simple,0301,,"Smije?na majica prije ce? dati, prije ce? spavati",-1,0,visible,Smije?na majica,"Tra?ite ne?to posebno ?to garantira dobru atmosferu? Smije?na majica prije ce? dati, prije ce? spavati je va? savr?eni izbor za sve prilike, zabavan, duhovit i originalan.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za skupine",,,https://top-majice.hr/wp-content/uploads/2012/04/free-image-resizer-cropper_-_2020-07-08t133500.451.png,,,,,,,,,10,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
611921,simple,0302,,Smije?na majica slobodna jo? samo 14 dana,-1,0,visible,Smije?na majica,"Tra?ite ne?to posebno ?to garantira dobru atmosferu? Smije?na majica slobodna jo? samo 14 dana je va? savr?eni izbor za sve prilike, zabavan, duhovit i originalan.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za skupine",,,https://top-majice.hr/wp-content/uploads/2012/04/samskasamose14dni.jpg,,,,,,,,,10,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
612115,simple,0303,,Smije?na majica slobodan jo? samo 14 dana,-1,0,visible,Smije?na majica,?elite biti zvijezda zabave? Uz Smije?na majica slobodan jo? samo 14 dana cete sigurno pogoditi ukus svakog tko voli zabavne i kreativne poklone.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Majice za skupine, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2012/04/samski-samo-se-14-dni.png,,,,,,,,,10,,1252899,Vrsta in velikost majice,"Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
612357,simple,0304,,"Smije?na majica nisam ?ena za jednu noc, umorim se vec nakon dva sata",-1,0,visible,Smije?na majica,"?elite poklon koji ce izazvati salve smijeha? Smije?na majica nisam ?ena za jednu noc, umorim se vec nakon dva sata ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za skupine",,,https://top-majice.hr/wp-content/uploads/2012/04/nisemzenskazaenonoc.jpg,,,,,,,,,10,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
612551,simple,0305,,Smije?na majica zgrabi me! sutra ce biti kasno,-1,0,visible,Smije?na majica,?elite poklon koji ce izazvati salve smijeha? Smije?na majica zgrabi me! sutra ce biti kasno ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Majice za skupine, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2012/04/Smesna-majica-zagrabi-me.png,,,,,,,,,10,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
612745,simple,0306,,Smije?na majica na poslu sam kao bog,-1,0,visible,Smije?na majica,?elite poklon koji ce izazvati salve smijeha? Smije?na majica na poslu sam kao bog ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90",Mo?ke majice,,,https://top-majice.hr/wp-content/uploads/2012/04/vsluzbisemkotbog.jpg,,,,,,,,,2,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
613179,simple,0307,,Smije?na majica nema boljeg vitamina od litre vina,-1,0,visible,Smije?na majica,?elite poklon koji ce izazvati salve smijeha? Smije?na majica nema boljeg vitamina od litre vina ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2012/04/nigavitaminacezlitervina.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
